Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3389,6,01/03/2018 09:32:33,1393127,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1947.417572,10.7671447,99509.07143,252022.2793,968816,4,1393127,199018.1429,383787.7909,1067608,4,1330101,221683.5,366261.3731,968816,63277,0,0,0,0,168,148,5.742477175,5.024667529,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 02:10:18,1237,1,1,50,132,50,50,50,0,132,132,132,0,147130.1536,1616.814875,1237,0,1237,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,808.4074373,808.4074373,50,132,77.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,116,50,132,0,0,0,0,0,0,1,50,1,132,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
52901,6,01/03/2018 04:56:00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,Benign
52478,6,01/03/2018 03:39:01,13,1,1,0,0,0,0,0,0,0,0,0,0,0,153846.1538,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,76923.07692,76923.07692,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,128,251,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 04:08:52,1800611,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1504.489309,8.330505589,128615.0714,242007.9071,937601,2,1800611,257230.1429,412732.0248,1186797,2,1614487,269081.1667,328342.7098,937601,110633,0,0,0,0,172,152,4.442936314,3.887569275,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 01:12:20,707,1,1,30,110,30,30,30,0,110,110,110,0,198019.802,2828.854314,707,0,707,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1414.427157,1414.427157,30,110,56.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,85,30,110,0,0,0,0,0,0,1,30,1,110,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 04:07:01,1811522,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1495.427602,8.280330021,129394.4286,246098.7124,953143,54,1811522,258788.8571,411578.8467,1185627,122,1631134,271855.6667,334283.0121,953143,113431,0,0,0,0,172,152,4.416176011,3.86415401,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 09:40:09,119676888,11,16,947,2732,271,0,86.09090909,119.5762974,708,0,170.75,251.3291335,30.74110684,0.225607471,4602957.231,13200000,45000000,1,120000000,12000000,19700000,45000000,104,90200000,6013952.667,15800000,45000000,1,1,0,0,0,220,320,0.091914155,0.133693316,0,708,140.9642857,206.7325132,42738.33201,0,1,0,0,1,0,0,0,1,146.1851852,86.09090909,170.75,0,0,0,0,0,0,11,947,16,2732,258,360,5,20,105159,874.0274595,106159,104541,39800000,8953053.768,45000000,29400000,Benign
3389,6,01/03/2018 02:28:01,1439183,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1885.097309,10.42258003,102798.7857,255720.295,985577,53,1439183,205597.5714,388354.8559,1084018,198,1375959,229326.5,370734.4288,985577,64523,0,0,0,0,168,148,5.558709351,4.863870682,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 03:08:07,605,1,1,41,69,41,41,41,0,69,69,69,0,181818.1818,3305.785124,605,0,605,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1652.892562,1652.892562,41,69,50.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,75.5,41,69,0,0,0,0,0,0,1,41,1,69,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 04:47:02,6022400,5,6,248,1230,205,0,49.6,88.84424573,1173,0,205,474.3125552,245.4171095,1.826514346,602240,645747.4927,1968772,3,6022400,1505600,2342353.848,4998219,3,5654140,1130828,544105.7365,1968772,531540,0,0,0,0,112,132,0.830233794,0.996280553,0,1173,123.1666667,335.5925108,112622.3333,0,0,1,1,0,0,0,1,1,134.3636364,49.6,205,0,0,0,0,0,0,5,248,6,1230,8192,63752,2,20,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 04:54:19,18890916,8,11,1132,1581,661,0,141.5,222.7920235,1173,0,143.7272727,352.1017157,143.6139994,1.005774416,1049495.333,1953452.582,6093237,3,18900000,2698702.286,2589947.627,6256126,3,18800000,1880929,2342491.866,6093237,122575,0,0,0,0,168,228,0.423483964,0.582290451,0,1173,135.65,290.7886328,84558.02895,0,0,0,1,0,0,0,0,1,142.7894737,141.5,143.7272727,0,0,0,0,0,0,8,1132,11,1581,8192,62868,5,20,3598227,4795582.634,6989216,207238,5806459,405565.337,6093237,5519681,Benign
53,17,01/03/2018 11:15:00,36865,1,1,44,198,44,44,44,0,198,198,198,0,6564.492066,54.25200054,36865,0,36865,36865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,27.12600027,27.12600027,44,198,95.33333333,88.91194146,7905.333333,0,0,0,0,0,0,0,0,1,143,44,198,0,0,0,0,0,0,1,44,1,198,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 03:41:32,11158520,8,11,1132,1581,661,0,141.5,222.7920235,1173,0,143.7272727,352.1017157,243.1326018,1.702734771,619917.7778,1847088.946,7910921,3,11200000,1594074.286,2940511.578,8153692,3,11100000,1108033.5,2420308.024,7910921,118740,0,0,0,0,168,228,0.716940956,0.985793815,0,1173,135.65,290.7886328,84558.02895,0,0,0,1,0,0,0,0,1,142.7894737,141.5,143.7272727,0,0,0,0,0,0,8,1132,11,1581,8192,62868,5,20,250182,0,250182,250182,7910921,0,7910921,7910921,Benign
53,17,01/03/2018 01:53:21,286,1,1,41,57,41,41,41,0,57,57,57,0,342657.3427,6993.006993,286,0,286,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3496.503497,3496.503497,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41,57,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 10:15:32,1398707,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1951.087683,10.72419027,99907.64286,251910.9852,968773,4,1398707,199815.2857,385397.6441,1072061,4,1335194,222532.3333,365893.9151,968773,63930,0,0,0,0,168,148,5.719568144,5.004622126,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 10:49:35,19792879,8,10,1132,1581,661,0,141.5,222.7920235,1173,0,158.1,367.7307137,137.0694986,0.909417978,1164287,2604847.877,9578812,2,19800000,2827554.143,3736959.543,9785398,2,19700000,2190208.333,3325949.307,9578812,80829,0,0,0,0,168,208,0.404185768,0.50523221,0,1173,142.7894737,296.9505344,88179.61988,0,0,0,1,0,0,0,0,1,150.7222222,141.5,158.1,0,0,0,0,0,0,8,1132,10,1581,8192,62868,5,20,1669251.5,2067575.278,3131248,207255,7589189,2813751.831,9578812,5599566,Benign
50593,6,01/03/2018 10:01:18,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,114,255,0,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 03:13:39,221,1,1,44,60,44,44,44,0,60,60,60,0,470588.2353,9049.773756,221,0,221,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4524.886878,4524.886878,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 10:11:00,255,1,1,51,67,51,51,51,0,67,67,67,0,462745.098,7843.137255,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3921.568627,3921.568627,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51,67,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 05:11:44,1396903,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1942.153464,10.73803979,99778.78571,251993.4016,968789,46,1396903,199557.5714,383172.86,1066708,95,1333191,222198.5,365972.4729,968789,64967,0,0,0,0,168,148,5.726954556,5.011085236,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 02:24:43,12778,1,1,47,134,47,47,47,0,134,134,134,0,14164.97104,156.5190171,12778,0,12778,12778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,78.25950853,78.25950853,47,134,76,50.22947342,2523,0,0,0,0,0,0,0,0,1,114,47,134,0,0,0,0,0,0,1,47,1,134,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 03:01:08,11167604,8,8,1132,1581,661,0,141.5,222.7920235,1173,0,197.625,406.121705,242.9348319,1.432715558,744506.9333,2438962.526,9520095,2,11200000,1595372,3607718.715,9728810,2,11100000,1583790.857,3513388.877,9520095,80328,0,0,0,0,168,168,0.716357779,0.716357779,0,1173,159.5882353,310.4088149,96353.63235,0,0,0,1,0,0,0,0,1,169.5625,141.5,197.625,0,0,0,0,0,0,8,1132,8,1581,8192,62868,5,20,208140,0,208140,208140,9520095,0,9520095,9520095,Benign
3389,6,01/03/2018 11:43:24,10703419,8,10,1148,1581,677,0,143.5,228.1296624,1173,0,158.1,367.7307137,254.9652592,1.681705631,629612.8824,2098925.752,8730579,5,10700000,1529059.857,3269123.784,8889523,5,10600000,1180635.667,2844939.658,8730579,1147,0,0,0,0,168,208,0.747424725,0.934280906,0,1173,143.6315789,298.5202786,89114.35673,0,0,0,1,0,0,0,0,1,151.6111111,143.5,158.1,0,0,0,0,0,0,8,1148,10,1581,8192,62852,5,20,166140,0,166140,166140,8730579,0,8730579,8730579,Benign
53,17,01/03/2018 05:00:44,37724,1,1,44,252,44,44,44,0,252,252,252,0,7846.46379,53.01664723,37724,0,37724,37724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,26.50832361,26.50832361,44,252,113.3333333,120.088856,14421.33333,0,0,0,0,0,0,0,0,1,170,44,252,0,0,0,0,0,0,1,44,1,252,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 12:35:29,1408526,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1937.486422,10.64943068,100609,251842.4617,968863,25,1408526,201218,385429.7879,1073372,25,1345629,224271.5,365098.773,968863,64503,0,0,0,0,168,148,5.679696363,4.969734318,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 02:26:14,2334906,9,9,1278,1640,677,0,142,213.2674377,1173,0,182.2222222,382.692036,1249.729111,7.709089788,137347.4118,228209.8163,940733,17,2334906,291863.25,374522.523,1175278,41,2165143,270642.875,283401.9086,940733,64064,0,0,0,0,192,204,3.854544894,3.854544894,0,1173,153.5789474,295.1145382,87092.59064,0,0,1,1,0,0,0,1,1,162.1111111,142,182.2222222,0,0,0,0,0,0,9,1278,9,1640,8192,62856,6,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 10:24:33,370,1,1,44,60,44,44,44,0,60,60,60,0,281081.0811,5405.405405,370,0,370,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2702.702703,2702.702703,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 03:58:50,1924406,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1407.707105,7.794612987,137457.5714,246947.7168,953191,4,1924406,274915.1429,423336.9203,1226798,4,1705438,284239.6667,328464.4755,953191,110814,0,0,0,0,172,152,4.157126926,3.637486061,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 09:10:27,367,1,1,46,62,46,46,46,0,62,62,62,0,294277.9292,5449.591281,367,0,367,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2724.79564,2724.79564,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77,46,62,0,0,0,0,0,0,1,46,1,62,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 02:19:20,228,1,1,68,132,68,68,68,0,132,132,132,0,877192.9825,8771.929825,228,0,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4385.964912,4385.964912,68,132,89.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,134,68,132,0,0,0,0,0,0,1,68,1,132,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 04:26:24,103755,2,2,90,222,45,45,45,0,111,111,111,0,3007.083996,38.55235892,34585,39696.3671,77969,80,25706,25706,0,25706,25706,80,80,0,80,80,0,0,0,0,16,16,19.27617946,19.27617946,45,111,71.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,89.25,45,111,0,0,0,0,0,0,2,90,2,222,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 04:29:13,16212902,10,9,1148,1581,677,0,114.8,210.0924664,1173,0,175.6666667,385.5612792,168.3227346,1.171906177,900716.7778,1863503.396,5438708,48,16200000,1801433.556,2579295.057,5797316,646,16100000,2006553.25,2438802.812,5438708,152144,0,0,0,0,212,192,0.616792725,0.555113452,0,1173,136.45,292.3279476,85455.62895,0,0,1,1,0,0,0,1,0,143.6315789,114.8,175.6666667,0,0,0,0,0,0,10,1148,9,1581,8192,62852,5,20,2589700.5,2862719.682,4613949,565452,5436536.5,3070.964751,5438708,5434365,Benign
59581,6,01/03/2018 08:55:24,25,2,0,0,0,0,0,0,0,0,0,0,0,0,80000,25,0,25,25,25,25,0,25,25,0,0,0,0,0,0,0,0,0,40,0,80000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 04:42:13,21040619,3,4,0,0,0,0,0,0,0,0,0,0,0,0.332689832,3506769.833,4772928.217,12000000,77,9073775,4536887.5,2068841,5999779,3073996,21000000,7013514,4584968.337,12000000,3009748,0,0,0,0,92,112,0.142581357,0.190108475,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,4,0,8192,0,0,28,1561218.5,2139390.457,3073996,48441,8959091,4253605.085,12000000,5951338,Benign
53,17,01/03/2018 05:02:51,37477,2,2,98,220,49,49,49,0,110,110,110,0,8485.204259,106.732129,12492.33333,21202.10495,36974,128,37102,37102,0,37102,37102,503,503,0,503,503,0,0,0,0,16,16,53.36606452,53.36606452,49,110,73.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,91.75,49,110,0,0,0,0,0,0,2,98,2,220,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 01:09:19,1277,1,1,42,96,42,42,42,0,96,96,96,0,108065.7792,1566.170713,1277,0,1277,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,783.0853563,783.0853563,42,96,60,31.17691454,972,0,0,0,0,0,0,0,0,1,90,42,96,0,0,0,0,0,0,1,42,1,96,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 04:26:20,304,1,1,43,59,43,43,43,0,59,59,59,0,335526.3158,6578.947368,304,0,304,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3289.473684,3289.473684,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43,59,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 10:11:59,11245,1,1,77,155,77,77,77,0,155,155,155,0,20631.39173,177.8568253,11245,0,11245,11245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,88.92841263,88.92841263,77,155,103,45.033321,2028,0,0,0,0,0,0,0,0,1,154.5,77,155,0,0,0,0,0,0,1,77,1,155,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
52953,6,01/03/2018 05:21:19,25,1,1,0,0,0,0,0,0,0,0,0,0,0,80000,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,40000,40000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,980,253,0,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 10:15:31,440,1,1,45,61,45,45,45,0,61,61,61,0,240909.0909,4545.454545,440,0,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2272.727273,2272.727273,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45,61,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 01:36:32,64855918,7,3,576,682,288,0,82.28571429,140.5296105,325,32,227.3333333,169.1636289,19.39684209,0.154187934,7206213.111,13600000,42100000,41039,64900000,10800000,15800000,42100000,125305,50400000,25200000,24100000,42300000,8142537,0,0,0,0,140,60,0.107931554,0.04625638,0,325,114.3636364,153.066177,23429.25455,0,0,0,0,1,0,0,0,0,125.8,82.28571429,227.3333333,0,0,0,0,0,0,7,576,3,682,252,199,2,20,205080.5,112819.594,284856,125305,19800000,19400000,42100000,7898720,Benign
53,17,01/03/2018 02:14:46,691,1,1,43,71,43,43,43,0,71,71,71,0,164978.2923,2894.356006,691,0,691,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1447.178003,1447.178003,43,71,52.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,78.5,43,71,0,0,0,0,0,0,1,43,1,71,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
445,6,01/03/2018 12:32:13,913831,5,4,286,170,103,0,57.2,52.48523602,131,0,42.5,61.79805822,498.9981736,9.848648164,114228.875,157343.1869,311520,44,913787,228446.75,151898.6648,311570,802,913781,304593.6667,8440.495503,312626,295797,0,0,0,0,112,92,5.471471202,4.377176962,0,131,45.6,52.98469381,2807.377778,0,0,0,1,0,0,0,0,0,50.66666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:44:27,61878266,33,45,3645,8183,668,0,110.4545455,179.1689306,1430,0,181.8444444,349.1799455,191.1495064,1.260539524,803613.8442,3258755.887,15400000,0,61900000,1933695.812,4899740.78,15400000,39,46800000,1064590.705,3682484.871,15400000,0,0,0,0,0,672,912,0.533305183,0.727234341,0,1430,149.721519,288.9360206,83484.02402,0,0,1,1,0,0,0,1,1,151.6410256,110.4545455,181.8444444,0,0,0,0,0,0,33,3645,45,8183,8192,213,18,20,919602.75,1488417.115,3147160,104612,14500000,1406176.951,15400000,12500000,Benign
53,17,01/03/2018 01:09:19,248,1,1,43,59,43,43,43,0,59,59,59,0,411290.3226,8064.516129,248,0,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4032.258065,4032.258065,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43,59,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 03:12:34,319,1,1,38,80,38,38,38,0,80,80,80,0,369905.9561,6269.592476,319,0,319,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3134.796238,3134.796238,38,80,52,24.24871131,588,0,0,0,0,0,0,0,0,1,78,38,80,0,0,0,0,0,0,1,38,1,80,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 09:58:43,4427898,10,9,1148,1581,677,0,114.8,210.0924664,1173,0,175.6666667,385.5612792,616.3195268,4.290975086,245994.3333,363048.5695,1299493,45,4427898,491988.6667,525972.5893,1346291,45,4268618,533577.25,510663.697,1539707,30058,0,0,0,0,212,192,2.25840794,2.032567146,0,1173,136.45,292.3279476,85455.62895,0,0,1,1,0,0,0,1,0,143.6315789,114.8,175.6666667,0,0,0,0,0,0,10,1148,9,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
49796,6,01/03/2018 08:28:35,14,1,1,0,0,0,0,0,0,0,0,0,0,0,142857.1429,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,71428.57143,71428.57143,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,292,253,0,20,0,0,0,0,0,0,0,0,Benign
445,6,01/03/2018 02:55:26,987525,5,4,286,170,103,0,57.2,52.48523602,131,0,42.5,61.79805822,461.7604618,9.113693324,123440.625,138191.5973,288356,4,987202,246800.5,167842.5376,369679,4,987467,329155.6667,42828.99544,370898,285317,0,0,0,0,112,92,5.063162958,4.050530366,0,131,45.6,52.98469381,2807.377778,0,0,0,1,0,0,0,0,0,50.66666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 04:52:35,309,1,1,84,212,84,84,84,0,212,212,212,0,957928.8026,6472.491909,309,0,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3236.245955,3236.245955,84,212,126.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,190,84,212,0,0,0,0,0,0,1,84,1,212,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
51490,6,01/03/2018 02:03:12,11,1,1,0,0,0,0,0,0,0,0,0,0,0,181818.1818,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90909.09091,90909.09091,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,946,253,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 11:12:09,10284423,9,9,1175,1581,661,0,130.5555556,210.9734054,1173,0,175.6666667,385.5612792,267.9780869,1.750219726,604966.0588,2039591.668,8476661,3,10300000,1285552.875,2960289.421,8556506,3,10200000,1275390.5,2923198.947,8476661,80589,0,0,0,0,188,200,0.875109863,0.875109863,0,1173,145.0526316,295.9640507,87594.7193,0,0,0,1,0,0,0,0,1,153.1111111,130.5555556,175.6666667,0,0,0,0,0,0,9,1175,9,1581,8192,62868,6,20,369836,0,369836,369836,8476661,0,8476661,8476661,Benign
0,0,01/03/2018 11:49:22,59282869,2,0,0,0,0,0,0,0,0,0,0,0,0,0.033736559,59300000,0,59300000,59300000,59300000,59300000,0,59300000,59300000,0,0,0,0,0,0,0,0,0,0,0,0.033736559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,59300000,0,59300000,59300000,Benign
3389,6,01/03/2018 10:51:16,203204,3,1,0,0,0,0,0,0,0,0,0,0,0,19.68465188,67734.66667,62108.19702,122100,46,203204,101602,29053.60343,122146,81058,0,0,0,0,0,0,0,0,0,60,24,14.76348891,4.921162969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1024,64000,0,20,0,0,0,0,0,0,0,0,Benign
50796,6,01/03/2018 10:26:27,9,1,1,0,0,0,0,0,0,0,0,0,0,0,222222.2222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.1111,111111.1111,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,172,257,0,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 03:42:00,383,1,1,47,175,47,47,47,0,175,175,175,0,579634.4648,5221.932115,383,0,383,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2610.966057,2610.966057,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47,175,0,0,0,0,0,0,1,47,1,175,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
